Institute Name,Branch Name,Quota,Category,Seat Pool,Vacancy
"National Institute of Technology, Warangal",Electrical and Electronics Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Warangal",Electrical and Electronics Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Warangal",Electrical and Electronics Engineering,OS,OPEN,Gender-Neutral,6
"National Institute of Technology, Warangal",Electrical and Electronics Engineering,OS,ST (PwD),Gender-Neutral,1
"National Institute of Technology, Warangal",Chemistry,HS,OPEN,Gender-Neutral,3
"National Institute of Technology, Warangal",Chemistry,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Warangal",Chemistry,HS,OBC-NCL,Gender-Neutral,2
"National Institute of Technology, Warangal",Chemistry,OS,OPEN,Gender-Neutral,3
"National Institute of Technology, Warangal",Chemistry,OS,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Technology, Warangal",Chemistry,OS,OBC-NCL,Gender-Neutral,2
"National Institute of Technology, Warangal",Chemistry,OS,SC,Gender-Neutral,1
"National Institute of Technology, Warangal",Chemistry,OS,ST,Gender-Neutral,1
"National Institute of Technology, Warangal",Physics,HS,OPEN,Gender-Neutral,1
"National Institute of Technology, Warangal",Physics,HS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Warangal",Physics,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Warangal",Physics,HS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Warangal",Physics,HS,SC,Gender-Neutral,1
"National Institute of Technology, Warangal",Physics,OS,OBC-NCL,Gender-Neutral,2
"National Institute of Technology, Warangal",Physics,OS,SC,Gender-Neutral,1
"National Institute of Technology, Warangal",Physics,OS,ST,Gender-Neutral,1
"National Institute of Technology, Warangal",Mathematics,HS,OPEN,Gender-Neutral,2
"National Institute of Technology, Warangal",Mathematics,HS,OBC-NCL,Gender-Neutral,2
"National Institute of Technology, Warangal",Mathematics,HS,SC,Gender-Neutral,1
"National Institute of Technology, Warangal",Mathematics,OS,OPEN,Gender-Neutral,4
"National Institute of Technology, Warangal",Mathematics,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Warangal",Mathematics,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Warangal",Mathematics,OS,ST (PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,HS,OPEN,Female-only (including Supernumerary),2
"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,HS,OPEN,Gender-Neutral,2
"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,HS,GEN-EWS,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,HS,OBC-NCL,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,HS,OBC- NCL(PwD),Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,HS,SC (PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,OS,OPEN,Female-only (including Supernumerary),2
"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,OS,OPEN,Gender-Neutral,3
"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,OS,OBC-NCL,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,OS,SC,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,OS,ST (PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,HS,OPEN,Gender-Neutral,7
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,HS,OPEN (PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,HS,GEN-EWS,Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,HS,GEN-EWS,Gender-Neutral,3
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,HS,OBC-NCL,Gender-Neutral,5
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,HS,SC,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,HS,SC (PwD),Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,OS,OPEN,Female-only (including Supernumerary),2
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,OS,OPEN,Gender-Neutral,6
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,OS,OPEN (PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,OS,OBC-NCL,Female-only (including Supernumerary),3
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,OS,OBC-NCL,Gender-Neutral,2
"Sardar Vallabhbhai National Institute of Technology, Surat",Civil Engineering,OS,SC,Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science and Engineering,HS,OPEN,Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science and Engineering,HS,OPEN,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science and Engineering,HS,GEN-EWS,Gender-Neutral,2
"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science and Engineering,HS,SC,Gender-Neutral,2
"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science and Engineering,HS,ST (PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science and Engineering,OS,OPEN,Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science and Engineering,OS,OPEN,Gender-Neutral,4
"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science and Engineering,OS,OBC-NCL,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science and Engineering,OS,ST,Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electrical Engineering,HS,OPEN,Female-only (including Supernumerary),3
"Sardar Vallabhbhai National Institute of Technology, Surat",Electrical Engineering,HS,OPEN,Gender-Neutral,2
"Sardar Vallabhbhai National Institute of Technology, Surat",Electrical Engineering,HS,OPEN (PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electrical Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electrical Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electrical Engineering,HS,SC,Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electrical Engineering,HS,SC,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electrical Engineering,OS,OPEN,Female-only (including Supernumerary),2
"Sardar Vallabhbhai National Institute of Technology, Surat",Electrical Engineering,OS,OPEN,Gender-Neutral,6
"Sardar Vallabhbhai National Institute of Technology, Surat",Electrical Engineering,OS,SC,Female-only (including Supernumerary),2
"Sardar Vallabhbhai National Institute of Technology, Surat",Electrical Engineering,OS,SC (PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electrical Engineering,OS,ST,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electronics and Communication Engineering,HS,OPEN,Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electronics and Communication Engineering,HS,OPEN,Gender-Neutral,9
"Sardar Vallabhbhai National Institute of Technology, Surat",Electronics and Communication Engineering,HS,OPEN (PwD),Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electronics and Communication Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electronics and Communication Engineering,HS,OBC-NCL,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electronics and Communication Engineering,HS,SC,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electronics and Communication Engineering,HS,SC (PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electronics and Communication Engineering,HS,ST,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),4
"Sardar Vallabhbhai National Institute of Technology, Surat",Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,9
"Sardar Vallabhbhai National Institute of Technology, Surat",Electronics and Communication Engineering,OS,OBC-NCL,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,HS,OPEN,Female-only (including Supernumerary),2
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,HS,OPEN,Gender-Neutral,7
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,HS,OPEN (PwD),Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,HS,OPEN (PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,HS,GEN-EWS,Gender-Neutral,2
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,HS,SC,Gender-Neutral,2
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,HS,SC (PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,HS,ST (PwD),Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,OS,OPEN,Female-only (including Supernumerary),3
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,OS,OPEN,Gender-Neutral,10
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,OS,GEN-EWS,Gender-Neutral,3
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,OS,GEN- EWS(PwD),Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,OS,OBC-NCL,Gender-Neutral,2
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,OS,OBC- NCL(PwD),Female-only (including Supernumerary),1
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,OS,SC,Gender-Neutral,1
"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,OS,SC (PwD),Gender-Neutral,1
