"Institute","Academic Program Name","Quota","Seat Type","Gender","Opening Rank","Closing Rank"
"Maulana Azad National Institute of Technology Bhopal","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1016","1559"
"Maulana Azad National Institute of Technology Bhopal","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC (PwD)","NA","81","81"
"Maulana Azad National Institute of Technology Bhopal","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","763","1297"
"Maulana Azad National Institute of Technology Bhopal","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","10747","16819"
"Maulana Azad National Institute of Technology Bhopal","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","461","461"
"Maulana Azad National Institute of Technology Bhopal","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","4864","7555"
"Maulana Azad National Institute of Technology Bhopal","Electrical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2116","3979"
"Maulana Azad National Institute of Technology Bhopal","Electrical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","435","3470"
"Maulana Azad National Institute of Technology Bhopal","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","8303","15526"
"Maulana Azad National Institute of Technology Bhopal","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","542","542"
"Maulana Azad National Institute of Technology Bhopal","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3593","4905"
"Maulana Azad National Institute of Technology Bhopal","Electrical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2071","2733"
"Maulana Azad National Institute of Technology Bhopal","Electrical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","826","1216"
"Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","9346","13618"
"Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1738","1738"
"Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","3923","5482"
"Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2728","4585"
"Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1097","3554"
"Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","8479","12168"
"Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","912","912"
"Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3613","4417"
"Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2168","2929"
"Maulana Azad National Institute of Technology Bhopal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1307","1730"
"Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","20005","31788"
"Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","10246","12290"
"Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","4455","6699"
"Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","5313","7136"
"Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","25155","31139"
"Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","7459","10718"
"Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4273","5678"
"Maulana Azad National Institute of Technology Bhopal","Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2565","3545"
"Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","9700","17340"
"Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1952","1952"
"Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","4708","7357"
"Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","800","800"
"Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1821","4646"
"Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1629","3086"
"Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","11303","15790"
"Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","299","299"
"Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3997","5032"
"Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","283","283"
"Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1883","3165"
"Maulana Azad National Institute of Technology Bhopal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","704","1480"
"Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","HS","OPEN","NA","4049","5952"
"Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","HS","OBC-NCL","NA","1924","3195"
"Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","HS","SC","NA","884","1143"
"Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","HS","ST","NA","1290","1559"
"Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","OS","OPEN","NA","2487","3388"
"Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","OS","OBC-NCL","NA","1157","1285"
"Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","OS","SC","NA","295","592"
"Maulana Azad National Institute of Technology Bhopal","Planning (4 Years, Bachelor of Planning)","OS","ST","NA","440","461"
"Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","NA","17203","28202"
"Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","7094","9525"
"Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","HS","SC","NA","4047","4593"
"Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","HS","ST","NA","2400","4208"
"Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","NA","24971","28617"
"Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","1399","1399"
"Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","7959","10190"
"Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","SC","NA","5095","5851"
"Motilal Nehru National Institute of Technology Allahabad","Bio Technology (4 Years, Bachelor of Technology)","OS","ST","NA","2564","3271"
"Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","10387","16421"
"Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","3955","5177"
"Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2265","2738"
"Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","2507","2544"
"Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","11878","18010"
"Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","260","260"
"Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","4765","6526"
"Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3378","4181"
"Motilal Nehru National Institute of Technology Allahabad","Chemical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1821","1821"
"Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","8617","13031"
"Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","154","154"
"Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","2904","4264"
"Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1670","2019"
"Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC (PwD)","NA","196","196"
"Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","918","2150"
"Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","11380","15607"
"Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3770","4897"
"Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","108","108"
"Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","595","2229"
"Motilal Nehru National Institute of Technology Allahabad","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","433","696"
"Motilal Nehru National Institute of Technology Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","1245","4365"
"Motilal Nehru National Institute of Technology Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","86","86"
"Motilal Nehru National Institute of Technology Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","856","1719"
"Motilal Nehru National Institute of Technology Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","32","32"
"Motilal Nehru National Institute of Technology Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","241","970"
"Motilal Nehru National Institute of Technology Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC (PwD)","NA","17","17"
"Motilal Nehru National Institute of Technology Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","503","1287"
"Motilal Nehru National Institute of Technology Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","2076","4068"
"Motilal Nehru National Institute of Technology Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","51","51"
"Motilal Nehru National Institute of Technology Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","974","1575"
"Motilal Nehru National Institute of Technology Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","39","39"
"Motilal Nehru National Institute of Technology Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","367","899"
"Motilal Nehru National Institute of Technology Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","228","480"
"Motilal Nehru National Institute of Technology Allahabad","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","4684","9366"
"Motilal Nehru National Institute of Technology Allahabad","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","232","232"
"Motilal Nehru National Institute of Technology Allahabad","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","1872","2760"
"Motilal Nehru National Institute of Technology Allahabad","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","156","156"
